Reaction ID	Reaction Name	Equation	Compartment	Pathway	Pathway index	E.C number	Vc/Vo=inf	Vc/Vo=1000	Vc/Vo=160	Vc/Vo=80	Vc/Vo=40	Vc/Vo=20	Vc/Vo=10	Vc/Vo=5	Vc/Vo=3	Vc/Vo=2
ATP_AMP_mc1	ATP_AMP_mc	AMP_c1 + 0.9 ATP_m1 + 0.35 PROTON_c1 + 0.1 aATP_m1 <=> AMP_m1 + 0.65 ATP_c1 + 0.1 PROTON_m1 + 0.35 aATP_c1	c1m1	Intracellular transport	115	NA	0.0018197293209	0.0018170692774	0.0018031656058	0.00178674726919	0.00175433914162	0.00181388309063	0.00168514854465	0.00145165967262	0.00118196698462	0.000897749499694
Plastidial_ATP_Synthase_p1	Plastidial_ATP_Synthase_p	2.4 ADP_p1 + 14.0 PROTON_l1 + 3.0 Pi_p1 + 0.6 aADP_p1 --> 2.7 ATP_p1 + 11.3 PROTON_p1 + 3.0 WATER_p1 + 0.3 aATP_p1	p1l1	Photosynthesis	7	NA	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286	21.4285714286
Plastidial_ATP_Synthase_p2	Plastidial_ATP_Synthase_p	2.4 ADP_p2 + 14.0 PROTON_l2 + 3.0 Pi_p2 + 0.6 aADP_p2 --> 2.7 ATP_p2 + 11.3 PROTON_p2 + 3.0 WATER_p2 + 0.3 aATP_p2	p2l2	Photosynthesis	7	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2_KETOGLUTARATE_xc2	2_KETOGLUTARATE_xc	2_KETOGLUTARATE_x2 <=> 2_KETOGLUTARATE_c2	x2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00402428119544
2_KETOGLUTARATE_xc1	2_KETOGLUTARATE_xc	2_KETOGLUTARATE_x1 <=> 2_KETOGLUTARATE_c1	c1x1	Intracellular transport	115	NA	0.0122599800611	0.020616419714	0.0642943519341	0.115872022633	0.217681101816	0.414705667063	0.791862213329	1.47573062479	2.26588461836	3.09780876438
RXN_3523_p1	RXN-3523:NIL	2.0 CPD_318_p1 --> ASCORBATE_p1 + L_DEHYDRO_ASCORBATE_p1	p1		116	NIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_3523_p2	RXN-3523:NIL	2.0 CPD_318_p2 --> ASCORBATE_p2 + L_DEHYDRO_ASCORBATE_p2	p2		116	NIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sALA_biomass2	sALA_biomass	L_ALPHA_ALANINE_c2 --> sALA_b2	c2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sALA_biomass1	sALA_biomass	L_ALPHA_ALANINE_c1 --> sALA_b1	c1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c2	ATP-CITRATE-PRO-S--LYASE-RXN:ATP-citrate (pro-S-)-lyase	0.65 ATP_c2 + CIT_c2 + CO_A_c2 + 0.45 PROTON_c2 + 0.35 aATP_c2 --> ACETYL_COA_c2 + 0.5 ADP_c2 + OXALACETIC_ACID_c2 + 0.7 Pi_c2 + 0.5 aADP_c2 + 0.3 aPi_c2	c2	cysteine biosynthesis	62	2.3.3.8	0.0	0.0	0.0	0.0	-1.08420217249e-19	0.0	0.0	0.0	0.0	0.0
ADENYL_KIN_RXN_c1	ADENYL-KIN-RXN:Adenylate kinase	AMP_c1 + 0.65 ATP_c1 + 0.65 PROTON_c1 + 0.35 aATP_c1 <=> ADP_c1 + aADP_c1	c1	adenosine nucleotides de novo biosynthesis	42	2.7.4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c1	ATP-CITRATE-PRO-S--LYASE-RXN:ATP-citrate (pro-S-)-lyase	0.65 ATP_c1 + CIT_c1 + CO_A_c1 + 0.45 PROTON_c1 + 0.35 aATP_c1 --> ACETYL_COA_c1 + 0.5 ADP_c1 + OXALACETIC_ACID_c1 + 0.7 Pi_c1 + 0.5 aADP_c1 + 0.3 aPi_c1	c1	cysteine biosynthesis	62	2.3.3.8	0.000528078273356	0.000527306339269	0.000523271548603	0.000518507012057	0.000509102301221	0.000490776378015	0.000455945095591	0.000392770779946	0.000319800916969	0.000242901127473
GLC_vc2	GLC_vc	GLC_v2 --> GLC_c2	c2v2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLC_vc1	GLC_vc	GLC_v1 --> GLC_c1	v1c1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADENYL_KIN_RXN_c2	ADENYL-KIN-RXN:Adenylate kinase	AMP_c2 + 0.65 ATP_c2 + 0.65 PROTON_c2 + 0.35 aATP_c2 <=> ADP_c2 + aADP_c2	c2	adenosine nucleotides de novo biosynthesis	42	2.7.4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRIBFAICARPISOM_RXN_p2	PRIBFAICARPISOM-RXN:N-(5&#039;-phospho-D-ribosylformimino)-5-amino-1-(5&#039;&#039;-phosphoribosyl)-4- imidazole carboxamide isomerase	PHOSPHORIBOSYL_FORMIMINO_AICAR_P_p2 --> PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p2	p2	histidine biosynthesis	66	5.3.1.16	0.000132019568339	0.000131826584817	0.000130817887151	0.000129626753014	0.000127275575302	0.000122694094504	0.000113986273898	9.81926949865e-05	7.99502292423e-05	6.07252818683e-05
PRIBFAICARPISOM_RXN_p1	PRIBFAICARPISOM-RXN:N-(5&#039;-phospho-D-ribosylformimino)-5-amino-1-(5&#039;&#039;-phosphoribosyl)-4- imidazole carboxamide isomerase	PHOSPHORIBOSYL_FORMIMINO_AICAR_P_p1 --> PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p1	p1	histidine biosynthesis	66	5.3.1.16	0.000396058705017	0.000395479754452	0.000392453661452	0.000388880259043	0.00038182672592	0.000368082283511	0.000341958821693	0.000294578084959	0.000239850687727	0.000182175845605
ACETYLGLUTKIN_RXN_p2	ACETYLGLUTKIN-RXN:Acetylglutamate kinase	ACETYL_GLU_p2 + 0.9 ATP_p2 + 0.1 PROTON_p2 + 0.1 aATP_p2 --> 0.8 ADP_p2 + N_ACETYL_GLUTAMYL_P_p2 + 0.2 aADP_p2	p2	arginine biosynthesis	60	2.7.2.8	0.000132019568339	0.000131826584817	0.000130817887151	0.000129626753014	0.000127275575305	0.0	0.0	0.0	7.10152422978e-16	0.0
ACETYLGLUTKIN_RXN_p1	ACETYLGLUTKIN-RXN:Acetylglutamate kinase	ACETYL_GLU_p1 + 0.9 ATP_p1 + 0.1 PROTON_p1 + 0.1 aATP_p1 --> 0.8 ADP_p1 + N_ACETYL_GLUTAMYL_P_p1 + 0.2 aADP_p1	p1	arginine biosynthesis	60	2.7.2.8	0.00352349538948	0.00770552533681	0.0295644064117	0.055376758614	0.106327718082	0.205053148097	0.393794634042	0.736024862684	1.13144378247	1.54776619338
RXN_9531_p1	RXN-9531:3-oxoacyl-[acyl-carrier protein] synthase	Decanoyl_ACPs_p1 + MALONYL_ACP_p1 + PROTON_p1 --> 3_oxo_dodecanoyl_ACPs_p1 + ACP_p1 + CARBON_DIOXIDE_p1	p1	palmitate biosynthesis	30	2.3.1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9531_p2	RXN-9531:3-oxoacyl-[acyl-carrier protein] synthase	Decanoyl_ACPs_p2 + MALONYL_ACP_p2 + PROTON_p2 --> 3_oxo_dodecanoyl_ACPs_p2 + ACP_p2 + CARBON_DIOXIDE_p2	p2	palmitate biosynthesis	30	2.3.1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2KG_ACONITATE_mc1	2KG_ACONITATE_mc	2_KETOGLUTARATE_m1 + CIS_ACONITATE_c1 + PROTON_c1 <=> 2_KETOGLUTARATE_c1 + CIS_ACONITATE_m1 + PROTON_m1	c1m1	Intracellular transport	115	NA	0.0	0.051604768649	0.0341863377108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPONTPRO_RXN_c2	SPONTPRO-RXN:NIL	L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c2 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c2	p2		116	NIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2KG_ACONITATE_mc2	2KG_ACONITATE_mc	2_KETOGLUTARATE_m2 + CIS_ACONITATE_c2 + PROTON_c2 <=> 2_KETOGLUTARATE_c2 + CIS_ACONITATE_m2 + PROTON_m2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPONTPRO_RXN_c1	SPONTPRO-RXN:NIL	L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c1 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c1	p1		116	NIL	0.000528078273356	0.000527306339269	0.000523271548603	0.000518507012057	0.000509102301221	0.000490776378015	0.000455945095591	0.000392770779946	0.000319800916969	0.000242901127473
RXN_969_x2	RXN-969:NIL	GLYCOLLATE_x2 + OXYGEN_MOLECULE_x2 --> GLYOX_x2 + HYDROGEN_PEROXIDE_x2	x2	photorespiration	9	1.1.3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_969_x1	RXN-969:NIL	GLYCOLLATE_x1 + OXYGEN_MOLECULE_x1 --> GLYOX_x1 + HYDROGEN_PEROXIDE_x1	x1	photorespiration	9	1.1.3.15	0.0	0.0167487220851	0.104291931681	0.207668502113	0.411723344104	0.809262973158	1.56500603111	2.93533641593	4.51864011192	6.18564545225
ASPARTATE_TRNA_LIGASE_RXN_c2	ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase	ASP_tRNAs_c2 + 0.65 ATP_c2 + L_ASPARTATE_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_ASP_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c2	2.7.7.44-RXN:Glucuronate-1-phosphate uridylyltransferase	CPD_510_c2 + 0.85 PROTON_c2 + 0.5 UTP_c2 + 0.5 aUTP_c2 <=> 0.65 PPI_c2 + UDP_GLUCURONATE_c2 + 0.35 aPPI_c2	c2	UDP-D-glucuronate biosynthesis	37	2.7.7.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_7678_NAD_p1	RXN-7678:NIL	CHLOROPHYLL_B_p1 + NADH_p1 + PROTON_p1 --> CPD_7016_p1 + NAD_p1	p1		116	1.1.1.294	0.0	0.0	0.0	0.0	4.34743387123e-15	0.0	0.0	0.0	0.0	0.0
ASPARTATE_TRNA_LIGASE_RXN_c1	ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase	ASP_tRNAs_c1 + 0.65 ATP_c1 + L_ASPARTATE_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_ASP_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c1	2.7.7.44-RXN:Glucuronate-1-phosphate uridylyltransferase	CPD_510_c1 + 0.85 PROTON_c1 + 0.5 UTP_c1 + 0.5 aUTP_c1 <=> 0.65 PPI_c1 + UDP_GLUCURONATE_c1 + 0.35 aPPI_c1	c1	UDP-D-glucuronate biosynthesis	37	2.7.7.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_7678_NAD_p2	RXN-7678:NIL	CHLOROPHYLL_B_p2 + NADH_p2 + PROTON_p2 --> CPD_7016_p2 + NAD_p2	p2		116	1.1.1.294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHYLENETHFDEHYDROG_NADP_RXN_c1	METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)	METHYLENE_THF_c1 + NADP_c1 --> 5_10_METHENYL_THF_c1 + NADPH_c1	c1	formylTHF biosynthesis	22	1.5.1.5	0.000396058705017	0.000395479754491	0.000392453661452	0.000388880259043	0.00038182672592	0.000368082283511	0.000341958821693	0.000294578084959	0.000239850687727	0.000182175845605
METHYLENETHFDEHYDROG_NADP_RXN_c2	METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)	METHYLENE_THF_c2 + NADP_c2 --> 5_10_METHENYL_THF_c2 + NADPH_c2	c2	formylTHF biosynthesis	22	1.5.1.5	0.000224790100535	0.000224461506935	0.000222743994504	0.000220715846967	0.000216712489877	0.000208911589286	0.000194084757976	0.000167192985522	0.00013613148638	0.000103397112927
ACETOLACTREDUCTOISOM_RXN_p2	ACETOLACTREDUCTOISOM-RXN:Ketol-acid reductoisomerase	2_ACETO_LACTATE_p2 + NADPH_p2 + PROTON_p2 --> DIOH_ISOVALERATE_p2 + NADP_p2	p2	valine biosynthesis	79	1.1.1.86	-2.16840434497e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.00113319686539	0.000922668933539	0.000700802631726
ACETOLACTREDUCTOISOM_RXN_p1	ACETOLACTREDUCTOISOM-RXN:Ketol-acid reductoisomerase	2_ACETO_LACTATE_p1 + NADPH_p1 + PROTON_p1 --> DIOH_ISOVALERATE_p1 + NADP_p1	p1	valine biosynthesis	79	1.1.1.86	0.00609430919609	0.00608540065877	0.0060388369899	0.00598385165846	0.00587531620335	0.0056638251272	0.00526185326905	0.00339959059616	0.00276800680061	0.00210240789518
RXN_9658_p1	RXN-9658:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	Hex_2_enoyl_ACPs_p1 + NADH_p1 + PROTON_p1 --> Hexanoyl_ACPs_p1 + NAD_p1	p1	palmitate biosynthesis	30	1.3.1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9658_p2	RXN-9658:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	Hex_2_enoyl_ACPs_p2 + NADH_p2 + PROTON_p2 --> Hexanoyl_ACPs_p2 + NAD_p2	p2	palmitate biosynthesis	30	1.3.1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ca_ec2	Ca_ec	CAII_e2 + PROTON_e2 --> CAII_c2 + PROTON_c2	c2e2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADPHoxm_tx2	NADPHoxm_tx	3 ATPase_NADPHoxidase_constraint_c2 + NADPH_m2 + 0.5 OXYGEN_MOLECULE_m2 + PROTON_m2 --> NADP_m2 + WATER_m2	c2m2	Maintenance	14	NA	0.0	0.0	9.33896175995e-18	0.0	0.0	2.36847578587e-15	0.0	0.0	0.0	0.0
MALATE_DEH_RXN_x1	MALATE-DEH-RXN:Malate dehydrogenase	MAL_x1 + NAD_x1 <=> NADH_x1 + OXALACETIC_ACID_x1 + PROTON_x1	x1	Malate valve	12	1.1.1.37	0.0	0.00837436104256	0.0521459658405	0.103834251056	0.205861672052	0.404631486579	0.782503015556	1.46766820796	2.25932005596	3.09282272612
NADPHoxm_tx1	NADPHoxm_tx	3 ATPase_NADPHoxidase_constraint_c1 + NADPH_m1 + 0.5 OXYGEN_MOLECULE_m1 + PROTON_m1 --> NADP_m1 + WATER_m1	c1m1	Maintenance	14	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALATE_DEH_RXN_x2	MALATE-DEH-RXN:Malate dehydrogenase	MAL_x2 + NAD_x2 <=> NADH_x2 + OXALACETIC_ACID_x2 + PROTON_x2	x2	Malate valve	12	1.1.1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K_biomass2	K_biomass	KI_v2 --> K_b2	v2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K_biomass1	K_biomass	KI_v1 --> K_b1	v1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLN_PROTON_vc2	GLN_PROTON_vc	GLN_c2 + PROTON_v2 --> GLN_v2 + PROTON_c2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLN_PROTON_vc1	GLN_PROTON_vc	GLN_c1 + PROTON_v1 --> GLN_v1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574560009754	0.00467816923775	0.00355324991913
GLY_PROTON_vc2	GLY_PROTON_vc	GLY_c2 + PROTON_v2 --> GLY_v2 + PROTON_c2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTDECARBOX_RXN_c2	GLUTDECARBOX-RXN:Glutamate decarboxylase	GLT_c2 + PROTON_c2 --> 4_AMINO_BUTYRATE_c2 + CARBON_DIOXIDE_c2	c2	glutamate degradation	83	4.1.1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTDECARBOX_RXN_c1	GLUTDECARBOX-RXN:Glutamate decarboxylase	GLT_c1 + PROTON_c1 --> 4_AMINO_BUTYRATE_c1 + CARBON_DIOXIDE_c1	c1	glutamate degradation	83	4.1.1.15	0.0113215710227	0.011305021372	0.0112185187455	0.011116370937	0.0109147415405	0.0103991544653	0.00966110777381	0.002576895028	0.00204197225752	0.00133267387417
GLY_PROTON_vc1	GLY_PROTON_vc	GLY_c1 + PROTON_v1 --> GLY_v1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03287907341e-19
METHENYLTHFCYCLOHYDRO_RXN_c1	METHENYLTHFCYCLOHYDRO-RXN:Methenyltetrahydrofolate cyclohydrolase	5_10_METHENYL_THF_c1 + WATER_c1 --> 10_FORMYL_THF_c1 + PROTON_c1	c1	formylTHF biosynthesis	22	3.5.4.9	0.000396058705017	0.000395479754452	0.000392453661452	0.000388880259043	0.00038182672592	0.000368082283511	0.000341958821693	0.000294578084959	0.000239850687727	0.000182175845605
OAA_CIT_mc1	OAA_CIT_mc	CIT_c1 + OXALACETIC_ACID_m1 + PROTON_c1 <=> CIT_m1 + OXALACETIC_ACID_c1 + PROTON_m1	c1m1	Intracellular transport	115	NA	0.0	0.0	-1.810529786e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAA_CIT_mc2	OAA_CIT_mc	CIT_c2 + OXALACETIC_ACID_m2 + PROTON_c2 <=> CIT_m2 + OXALACETIC_ACID_c2 + PROTON_m2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLN_GLU_mc2	GLN_GLU_mc	GLN_m2 + GLT_c2 <=> GLN_c2 + GLT_m2	c2m2	Intracellular transport	115	NA	0.00772492948722	0.00771363734231	0.00765461489248	0.00758491744285	0.0074473417619	0.00717926319912	0.00666973797482	1.55452040129e-12	0.0	0.0
SUPEROX_DISMUT_RXN_p2	SUPEROX-DISMUT-RXN:Superoxide dismutase	2.0 PROTON_p2 + 2.0 SUPER_OXIDE_p2 --> HYDROGEN_PEROXIDE_p2 + OXYGEN_MOLECULE_p2	p2	Water-Water cycle	13	1.15.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAL_ISOCITRATE_mc2	MAL_ISOCITRATE_mc	MAL_m2 + PROTON_c2 + THREO_DS_ISO_CITRATE_c2 <=> MAL_c2 + PROTON_m2 + THREO_DS_ISO_CITRATE_m2	c2m2	Intracellular transport	115	NA	-0.0736348124286	0.0	0.0	-0.0695815447925	-0.992990608361	-0.980086431085	0.0	0.0	-0.0446143923965	-0.00196126267389
SUPEROX_DISMUT_RXN_p1	SUPEROX-DISMUT-RXN:Superoxide dismutase	2.0 PROTON_p1 + 2.0 SUPER_OXIDE_p1 --> HYDROGEN_PEROXIDE_p1 + OXYGEN_MOLECULE_p1	p1	Water-Water cycle	13	1.15.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAL_ISOCITRATE_mc1	MAL_ISOCITRATE_mc	MAL_m1 + PROTON_c1 + THREO_DS_ISO_CITRATE_c1 <=> MAL_c1 + PROTON_m1 + THREO_DS_ISO_CITRATE_m1	c1m1	Intracellular transport	115	NA	-0.0123919996294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLN_GLU_mc1	GLN_GLU_mc	GLN_m1 + GLT_c1 <=> GLN_c1 + GLT_m1	c1m1	Intracellular transport	115	NA	0.00625487336892	0.0227454322725	0.0583439055006	0.1085778897	0.210519270297	0.409121427386	0.786674297187	1.47232041885	2.26224580229	3.09504494327
PROTONATP_rev_vc1	PROTONATP_rev_vc	0.65 ATP_c1 + 1.45 PROTON_c1 + WATER_c1 + 0.35 aATP_c1 --> 0.5 ADP_c1 + 2.0 PROTON_v1 + 0.7 Pi_c1 + 0.5 aADP_c1 + 0.3 aPi_c1	v1c1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROTONATP_rev_vc2	PROTONATP_rev_vc	0.65 ATP_c2 + 1.45 PROTON_c2 + WATER_c2 + 0.35 aATP_c2 --> 0.5 ADP_c2 + 2.0 PROTON_v2 + 0.7 Pi_c2 + 0.5 aADP_c2 + 0.3 aPi_c2	c2v2	Intracellular transport	115	NA	16.7876878629	16.7674095869	16.6614178967	16.536256191	16.2891997064	15.8087614036	14.8936940427	13.237841392	11.3201402225	9.30422144459
METHENYLTHFCYCLOHYDRO_RXN_c2	METHENYLTHFCYCLOHYDRO-RXN:Methenyltetrahydrofolate cyclohydrolase	5_10_METHENYL_THF_c2 + WATER_c2 --> 10_FORMYL_THF_c2 + PROTON_c2	c2	formylTHF biosynthesis	22	3.5.4.9	0.000224790100535	0.000224461506935	0.000222743994504	0.000220715846967	0.000216712489877	0.000208911589286	0.000194084757976	0.000167192985522	0.00013613148638	0.000103397112928
O2_xc2	O2_xc	OXYGEN_MOLECULE_x2 <=> OXYGEN_MOLECULE_c2	x2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ca_ec1	Ca_ec	CAII_e1 + PROTON_e1 --> CAII_c1 + PROTON_c1	c1e1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO4_ec2	SO4_ec	3.0 PROTON_e2 + SULFATE_e2 --> 3.0 PROTON_c2 + SULFATE_c2	c2e2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F16ALDOLASE_RXN_c1	F16ALDOLASE-RXN:Fructose-bisphosphate aldolase	FRUCTOSE_16_DIPHOSPHATE_c1 <=> DIHYDROXY_ACETONE_PHOSPHATE_c1 + GAP_c1	c1	glycolysis	1	4.1.2.13	-1.78056477724	-8.29950411782	-8.2471525511	-8.18533250307	-8.06330601214	-1.71409166019	-1.65211254938	-6.56004819893	-1.40911424072	-4.61451889733
F16ALDOLASE_RXN_c2	F16ALDOLASE-RXN:Fructose-bisphosphate aldolase	FRUCTOSE_16_DIPHOSPHATE_c2 <=> DIHYDROXY_ACETONE_PHOSPHATE_c2 + GAP_c2	c2	glycolysis	1	4.1.2.13	8.75699438705	8.74649044045	8.69158779207	8.62675526511	8.49878244701	8.24981850768	7.77413547875	6.9184977596	5.92511332227	4.87826242438
O2_xc1	O2_xc	OXYGEN_MOLECULE_x1 <=> OXYGEN_MOLECULE_c1	c1x1	Intracellular transport	115	NA	0.0	-0.00837436104256	-0.0521459658405	-0.103834251056	-0.205861672052	-0.404631486579	-0.782503015556	-1.46766820796	-2.25932005596	-3.09282272612
pASP_biomass2	pASP_biomass	Charged_ASP_tRNAs_c2 + Protein_polymerisation_cost_c2 + Protein_processing_cost_c2 + Protein_tranlocation_cost_c2 + WATER_c2 --> ASP_tRNAs_c2 + 2.0 PROTON_c2 + pASP_b2	c2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pASP_biomass1	pASP_biomass	Charged_ASP_tRNAs_c1 + Protein_polymerisation_cost_c1 + Protein_processing_cost_c1 + Protein_tranlocation_cost_c1 + WATER_c1 --> ASP_tRNAs_c1 + 2.0 PROTON_c1 + pASP_b1	c1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERINE_TRNA_LIGASE_RXN_c2	SERINE--TRNA-LIGASE-RXN:Serine--tRNA ligase	0.65 ATP_c2 + PROTON_c2 + SER_c2 + SER_tRNAs_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_SER_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellulose_biomass1	Cellulose_biomass	CELLULOSE_c1 --> Cellulose_b1	c1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellulose_biomass2	Cellulose_biomass	CELLULOSE_c2 --> Cellulose_b2	c2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HISTIDINE_TRNA_LIGASE_RXN_c2	HISTIDINE--TRNA-LIGASE-RXN:Histidine--tRNA ligase	0.65 ATP_c2 + HIS_c2 + HIS_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_HIS_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HISTIDINE_TRNA_LIGASE_RXN_c1	HISTIDINE--TRNA-LIGASE-RXN:Histidine--tRNA ligase	0.65 ATP_c1 + HIS_c1 + HIS_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_HIS_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2KG_MAL_mc1	2KG_MAL_mc	2_KETOGLUTARATE_m1 + MAL_c1 <=> 2_KETOGLUTARATE_c1 + MAL_m1	c1m1	Intracellular transport	115	NA	0.0507561769031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2KG_MAL_mc2	2KG_MAL_mc	2_KETOGLUTARATE_m2 + MAL_c2 <=> 2_KETOGLUTARATE_c2 + MAL_m2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARG_mc2	ARG_mc	ARG_m2 <=> ARG_c2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
